# Data export from CRDB [http://lpsc.in2p3.fr/crdb]
# Please cite CRDB publications:
#  - Maurin, Melot, Taillet, A&A 569, A32 (2014) [https://ui.adsabs.harvard.edu/abs/2014A%26A...569A..32M]
#  - Maurin, Dembinski, Gonzalez et al., Univ. 6, 102 (2020) [https://ui.adsabs.harvard.edu/abs/2020Univ....6..102M]
# Date: 2026/06/21-14:46:00
# Format: CSV code
#   Col.1  -  QUANTITY NAME (case insensitive)
#   Col.2  -  SUB-EXP NAME (case insensitive, no space)
#   Col.3  -  EAXIS TYPE: EKN, EK, R, ETOT, or ETOTN
#   Col.4  -  <E>: mean value bin mean value bin (all in [GeV] except for R in [GV])
#   Col.5  -  EBIN_LOW
#   Col.6  -  EBIN_HIGH
#   Col.7  -  QUANTITY VALUE: [#/sr/s/m2/EAxis] if flux , no unit if ratio
#   Col.8  -  ERR_STAT-
#   Col.9  -  ERR_STAT+
#   Col.10 -  ERR_SYST-
#   Col.11 -  ERR_SYST+
#   Col.12 -  ADS URL FOR PAPER REF (no space)
#   Col.13 -  phi [MV]
#   Col.14 -  DISTANCE EXP IN SOLAR SYSTEM [AU]
#   Col.15 -  DATIMES: format = yyyy/mm/dd-hhmmss:yyyy/mm/dd-hhmmss;...
#   Col.16 -  IS UPPER LIMIT: format = 0 or 1
#
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","44668400000","44668400000","44668400000","1.48427e-26","9.22353E-28","9.22353E-28","1.03899E-27","1.03899E-27","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","56234100000","56234100000","56234100000","5.54823e-27","4.83692E-28","4.83692E-28","3.88376E-28","3.88376E-28","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","70794600000","70794600000","70794600000","1.7798e-27","2.7262E-28","2.7262E-28","1.24586E-28","1.24586E-28","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","89125100000","89125100000","89125100000","2.58064e-28","8.14585E-29","8.14585E-29","1.80645E-29","1.80645E-29","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","112202000000","112202000000","112202000000","1.1408e-28","4.46517E-29","7.4776E-29","7.98561E-30","7.98561E-30","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","141254000000","141254000000","141254000000","2.24419e-29","1.33802E-29","3.73087E-29","1.57093E-30","1.57093E-30","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","177828000000","177828000000","177828000000","2.15939e-29","0","0","0","0","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","1"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","223872000000","223872000000","223872000000","1.71526e-29","0","0","0","0","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","1"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","1122020000","1000000000","1258930000","1.20319e-21","2.12118E-23","2.12118E-23","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","1412540000","1258930000","1584890000","5.65649e-22","1.15395E-23","1.15395E-23","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","1778280000","1584890000","1995260000","2.82858e-22","6.46693E-24","6.46693E-24","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","2238720000","1995260000","2511890000","1.22838e-22","3.21612E-24","3.21612E-24","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","2818380000","2511890000","3162280000","6.20923e-23","2.31338E-25","2.31338E-25","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","3548130000","3162280000","3981070000","2.84657e-23","1.38664E-25","1.38664E-25","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","4466840000","3981070000","5011870000","1.35443e-23","7.61165E-26","7.61165E-26","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","5623410000","5011870000","6309570000","6.79303e-24","4.81914E-26","4.81914E-26","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","7079460000","6309570000","7943280000","3.77148e-24","3.23471E-26","3.23471E-26","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","8912510000","7943280000","10000000000","2.10939e-24","2.1655E-26","2.1655E-26","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","11220200000","10000000000","12589300000","1.16754e-24","1.44383E-26","1.44383E-26","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","14125400000","12589300000","15848900000","6.3078e-25","9.41568E-27","9.41568E-27","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","17782800000","15848900000","19952600000","3.13786e-25","5.90458E-27","5.90458E-27","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
